,代码,名称,最新价,股数
4207,871263,莱赛激光,9.54,0.0
4208,600135,乐凯胶片,5.05,0.0
4209,300753,爱朋医疗,10.66,54.8
4210,603345,安井食品,80.2,3201.7800000000007
4211,301061,匠心家居,48.22,810.4499999999998
4212,603181,皇马科技,9.53,12556.72
4213,301149,隆华新材,9.53,822.98
4214,300257,开山股份,11.21,1625.16
4215,688613,奥精医疗,12.33,0.0
4216,873706,铁拓机械,9.52,0.0
4217,300317,珈伟新能,3.92,0.0
4218,002838,道恩股份,10.08,78.41
4219,000886,海南高速,4.48,0.0
4220,002998,优彩资源,5.59,205.5
4221,002529,海源复材,5.59,0.0
4222,002164,宁波东力,3.91,0.0
4223,603928,兴业股份,10.61,0.0
4224,001209,洪兴股份,13.96,32.0
4225,300960,通业科技,15.07,2.34
4226,600754,锦江酒店,26.23,7086.180000000002
4227,601908,京运通,2.79,6396.369999999999
4228,600917,重庆燃气,5.58,16.22
4229,002557,洽洽食品,29.53,5074.629999999999
4230,603032,德新科技,12.8,0.0
4231,603898,好莱客,7.79,108.5
4232,002691,冀凯股份,4.45,0.0
4233,688669,聚石化学,11.12,96.17
4234,603866,桃李面包,5.56,272.84
4235,600735,新华锦,3.89,8.35
4236,833533,骏创科技,12.22,387.87
4237,300318,博晖创新,4.99,0.0
4238,605090,九丰能源,29.37,3165.2099999999996
4239,603680,今创集团,6.64,994.3499999999999
4240,002640,跨境通,1.66,0.0
4241,000155,川能动力,11.62,866.22
4242,603066,音飞储存,9.4,0.0
4243,001215,千味央厨,32.07,963.8399999999999
4244,301356,天振股份,13.82,80.34
4245,603326,我乐家居,6.08,181.98000000000002
4246,688426,康为世纪,19.33,1078.41
4247,600433,冠豪高新,2.76,0.0
4248,600429,三元股份,3.86,52.84
4249,300228,富瑞特装,5.51,2218.05
4250,605158,华达新材,6.06,1502.59
4251,600526,菲达环保,3.85,62.86
4252,600297,广汇汽车,1.1,0.0
4253,300840,酷特智能,10.45,25.0
4254,300401,花园生物,11.53,8.68
4255,301266,宇邦新材,34.58,596.23
4256,688098,申联生物,4.39,0.0
4257,603106,恒银科技,4.39,0.0
4258,600566,XD济川药,34.57,6282.040000000003
4259,600597,光明乳业,8.23,3904.2099999999996
4260,301262,海看股份,24.14,102.54
4261,834639,晨光电缆,3.84,0.0
4262,600105,永鼎股份,3.84,405.56999999999994
4263,002694,顾地科技,3.84,0.0
4264,301306,西测测试,42.23,36.71
4265,603739,蔚蓝生物,13.7,116.55
4266,002995,天地在线,13.7,0.0
4267,600367,红星发展,10.41,0.0
4268,301024,霍普股份,19.15,0.0
4269,688280,精进电动-UW,4.37,0.0
4270,600421,华嵘控股,5.46,0.0
4271,002593,日上集团,2.73,310.0
4272,300465,高伟达,6.55,0.0
4273,831768,拾比佰,3.82,0.0
4274,003020,立方制药,19.63,129.02
4275,002314,南山控股,2.18,1220.86
4276,832982,锦波生物,159.0,342.44000000000005
4277,834682,球冠电缆,4.9,0.0
4278,300694,蠡湖股份,8.71,0.0
4279,605228,神通科技,9.25,684.73
4280,603128,华贸物流,5.98,1454.38
4281,600497,驰宏锌锗,5.43,19716.22
4282,603729,龙韵股份,14.11,0.0
4283,300649,杭州园林,10.31,0.0
4284,002263,大东南,2.17,0.0
4285,001696,宗申动力,12.47,990.7299999999999
4286,002753,永东股份,5.96,52.5
4287,002427,尤夫股份,3.25,0.0
4288,002986,宇新股份,12.99,2069.59
4289,600452,涪陵电力,14.07,987.26
4290,300823,建科智能,11.36,120.36000000000001
4291,001317,三羊马,24.34,0.0
4292,601100,恒立液压,50.3,3292.3199999999997
4293,870299,灿能电力,7.57,0.0
4294,300675,建科院,11.89,28.65
4295,002920,德赛西威,99.41,6347.970000000007
4296,688571,杭华股份,5.4,743.37
4297,600308,华泰股份,3.24,0.0
4298,300191,潜能恒信,14.04,1380.91
4299,003030,祖名股份,15.12,0.0
4300,002868,绿康生化,14.58,0.0
4301,000826,启迪环境,1.62,0.0
4302,600476,湘邮科技,11.87,0.0
4303,601101,昊华能源,9.71,5738.470000000001
4304,002668,TCL智家,9.71,1675.64
4305,688315,诺禾致源,11.86,2723.0
4306,603815,交建股份,5.93,0.0
4307,300959,线上线下,23.69,0.0
4308,300697,电工合金,11.3,0.0
4309,600051,宁波联合,5.38,0.0
4310,300712,永福股份,23.67,0.0
4311,835892,中科美菱,8.06,0.0
4312,603088,宁波精达,7.52,61.45
4313,300879,大叶股份,12.88,64.85
4314,002309,*ST中利,1.61,0.0
4315,688253,英诺特,39.71,1529.5100000000002
4316,301315,威士顿,49.87,0.0
4317,601857,中国石油,9.65,146389.00000000012
4318,300332,天壕能源,5.36,93.56
4319,000407,胜利股份,2.68,15.78
4320,000812,陕西金叶,3.75,0.0
4321,830799,艾融软件,9.63,0.0
4322,002949,华阳国际,9.63,2187.39
4323,688526,科前生物,15.51,178.07999999999998
4324,603237,五芳斋,25.12,774.55
4325,600697,欧亚集团,10.14,194.92
4326,003032,传智教育,9.07,0.0
4327,688616,西力科技,11.73,0.0
4328,603119,浙江荣泰,23.98,86.32
4329,600892,大晟文化,4.26,1292.4499999999998
4330,600348,华阳股份,10.65,18332.050000000003
4331,603656,泰禾智能,11.18,265.04
4332,000530,冰山冷热,3.72,334.93
4333,601003,柳钢股份,2.65,601.66
4334,600675,中华企业,2.65,4001.9700000000003
4335,002100,天康生物,7.42,23629.589999999993
4336,300774,倍杰特,6.88,113.34
4337,600763,通策医疗,57.67,4987.289999999999
4338,301365,矩阵股份,10.05,0.0
4339,600333,长春燃气,3.7,0.0
4340,002771,真视通,16.91,0.0
4341,600128,苏豪弘业,6.34,6.01
4342,300381,溢多利,6.34,0.0
4343,300128,锦富技术,3.17,0.0
4344,000695,滨海能源,7.91,0.0
4345,002638,勤上股份,1.58,0.0
4346,002354,天娱数科,3.16,0.0
4347,000576,甘化科工,6.32,0.0
4348,600207,安彩高科,4.21,0.0
4349,300997,欢乐家,12.63,123.41000000000001
4350,002105,信隆健康,4.21,460.28000000000003
4351,600684,珠江股份,2.63,406.1
4352,002666,德联集团,3.67,297.06
4353,688201,信安世纪,13.1,578.42
4354,603598,引力传媒,13.1,255.24
4355,300150,世纪瑞尔,2.62,31.98
4356,002029,七 匹 狼,5.24,0.0
4357,000892,欢瑞世纪,2.62,789.26
4358,000426,兴业银锡,13.62,8934.889999999998
4359,601229,上海银行,7.33,2299.390000000001
4360,688528,秦川物联,7.85,28.92
4361,002344,海宁皮城,3.14,0.0
4362,002256,兆新股份,1.57,0.0
4363,002465,海格通信,10.46,19103.120000000003
4364,605136,丽人丽妆,5.75,146.2
4365,301113,雅艺科技,19.34,48.35
4366,600117,ST西钢,2.09,0.0
4367,003002,壶化股份,10.97,0.0
4368,301030,仕净科技,29.24,3769.279999999999
4369,601399,国机重装,2.61,0.0
4370,688295,中复神鹰,22.44,1888.31
4371,002218,拓日新能,3.13,488.22999999999996
4372,600775,南京熊猫,8.33,223.96
4373,300364,中文在线,20.29,2662.1499999999996
4374,600982,宁波能源,3.64,0.0
4375,600881,亚泰集团,1.04,0.0
4376,600569,安阳钢铁,1.56,601.9
4377,300546,雄帝科技,9.35,0.0
4378,603535,嘉诚国际,16.62,13.0
4379,301256,华融化学,6.23,0.0
4380,870866,绿亨科技,5.19,0.0
4381,002774,快意电梯,6.22,3.32
4382,300801,泰和科技,15.54,0.0
4383,300086,康芝药业,3.62,14.38
4384,688287,观典防务,5.17,240.37
4385,002291,遥望科技,4.65,485.52
4386,688139,海尔生物,38.73,556.86
4387,300863,卡倍亿,33.03,29.95
4388,002370,亚太药业,2.58,0.0
4389,002682,龙洲股份,3.61,0.0
4390,600084,中信尼雅,4.64,0.0
4391,605180,华生科技,12.35,8.68
4392,000938,紫光股份,22.63,14445.739999999996
4393,002602,世纪华通,3.6,25206.07
4394,603696,安记食品,7.19,0.0
4395,000980,众泰汽车,1.54,0.0
4396,000605,渤海股份,4.62,0.0
4397,001205,盛航股份,16.41,1406.4599999999998
4398,603073,彩蝶实业,14.87,0.0
4399,300246,宝莱特,6.15,730.82
4400,300067,安诺其,4.1,0.0
4401,002235,安妮股份,4.1,0.0
4402,000419,通程控股,4.1,0.0
4403,603966,法兰泰克,7.17,1416.1399999999999
4404,603825,华扬联众,7.68,19.6
4405,600626,申达股份,2.56,546.13
4406,000707,双环科技,7.16,0.0
4407,000878,云南铜业,12.78,3054.3200000000006
4408,605179,一鸣食品,9.71,0.0
4409,605366,宏柏新材,6.12,0.0
4410,600828,茂业商业,2.55,0.0
4411,688131,皓元医药,30.58,826.4200000000001
4412,300142,沃森生物,12.23,17709.949999999997
4413,603313,梦百合,7.64,2162.38
4414,301187,欧圣电气,20.88,51.23
4415,301239,普瑞眼科,39.71,1568.27
4416,300867,圣元环保,11.2,0.0
4417,002693,双成药业,4.58,390.78
4418,002803,吉宏股份,12.21,98.49
4419,002010,传化智联,4.07,1629.83
4420,603085,天成自控,9.66,6068.120000000001
4421,301468,博盈特焊,24.4,0.0
4422,300572,安车检测,11.69,6.5
4423,002172,澳洋健康,2.54,0.0
4424,600188,兖矿能源,23.36,23248.030000000006
4425,600620,天宸股份,4.56,0.0
4426,300108,*ST吉药,1.52,0.0
4427,000856,冀东装备,6.08,135.45
4428,603779,威龙股份,8.61,0.0
4429,430556,雅达股份,4.05,0.0
4430,300326,凯利泰,4.05,0.0
4431,603709,中源家居,12.65,50.58
4432,000503,国新健康,7.08,1623.98
4433,301178,天亿马,18.69,0.0
4434,603577,汇金通,7.07,0.0
4435,601991,大唐发电,3.03,38562.18
4436,300788,中信出版,25.25,124.61
4437,300072,海新能科,2.02,5.38
4438,002628,成都路桥,2.02,0.0
4439,688318,财富趋势,89.34,75.81
4440,603089,正裕工业,8.58,0.0
4441,000803,山高环能,3.53,402.47
4442,300966,共同药业,17.14,0.0
4443,430418,苏轴股份,14.11,905.22
4444,603017,中衡设计,9.07,0.0
4445,301053,远信工业,19.13,44.17
4446,833455,汇隆活塞,4.53,0.0
4447,300841,康华生物,54.83,621.8600000000001
4448,688662,富信科技,25.65,0.0
4449,600399,抚顺特钢,6.03,19694.660000000007
4450,001225,和泰机电,28.13,0.0
4451,838171,邦德股份,9.54,82.96000000000001
4452,603151,邦基科技,12.05,167.51
4453,600844,丹化科技,2.51,0.0
4454,873167,新赣江,9.03,0.0
4455,601002,晋亿实业,3.01,0.0
4456,600782,新钢股份,3.51,30651.149999999994
4457,002852,道道全,7.52,0.0
4458,688355,明志科技,13.53,43.29
4459,872541,铁大科技,5.01,0.0
4460,600189,泉阳泉,7.01,347.25
4461,603098,森特股份,8.51,196.93
4462,688075,安旭生物,32.03,554.5400000000001
4463,688566,吉贝尔,24.01,579.1700000000001
4464,688685,迈信林,35.51,0.5
4465,688718,唯赛勃,9.0,0.0
4466,688620,安凯微,8.5,0.2
4467,300247,融捷健康,2.5,742.68
4468,002677,浙江美大,8.5,242.41
4469,688695,中创股份,35.99,12.139999999999993
4470,301234,五洲医疗,21.48,18.939999999999998
4471,002890,弘宇股份,10.49,0.0
4472,835207,众诚科技,6.49,0.0
4473,300783,三只松鼠,23.45,1171.4800000000002
4474,002078,太阳纸业,14.46,54684.81000000001
4475,002183,怡 亚 通,2.99,788.87
4476,688590,新致软件,13.95,2460.4600000000005
4477,688077,大地熊,15.44,0.0
4478,002142,宁波银行,22.41,36957.55
4479,603773,沃格光电,21.9,2603.71
4480,872392,佳合科技,7.96,0.0
4481,603219,富佳股份,14.41,0.0
4482,002873,新天药业,8.93,791.08
4483,688314,康拓医疗,19.33,44.04
4484,300472,新元科技,4.46,0.0
4485,300016,北陆药业,4.46,0.0
4486,002905,金逸影视,6.44,261.96
4487,001217,华尔泰,9.41,0.0
4488,603223,恒通股份,6.93,0.0
4489,300066,三川智慧,2.97,2289.53
4490,600780,通宝能源,6.43,11.72
4491,600996,贵广网络,8.39,0.0
4492,000409,云鼎科技,8.39,0.0
4493,600884,杉杉股份,9.87,2665.5699999999997
4494,600693,东百集团,2.96,346.35
4495,001333,光华股份,17.26,0.76
4496,300386,飞天诚信,6.41,138.15
4497,301118,恒光股份,14.79,0.0
4498,601975,招商南油,3.45,31169.110000000008
4499,002836,新宏泽,5.91,0.0
4500,002144,宏达高科,8.37,8.86
4501,000995,皇台酒业,8.36,0.0
4502,603041,美思德,10.31,55.91999999999999
4503,002683,广东宏大,20.6,687.4
4504,838262,太湖雪,10.79,31.14
4505,688216,气派科技,17.16,151.54000000000002
4506,603045,XD福达合,9.8,242.2
4507,601827,三峰环境,8.33,2160.6699999999996
4508,601083,锦江航运,10.29,0.15
4509,600048,保利发展,9.8,146954.15999999997
4510,002969,嘉美包装,2.94,555.73
4511,002321,华英农业,1.47,0.0
4512,301291,明阳电气,33.29,1816.9499999999994
4513,600551,时代出版,7.34,293.90999999999997
4514,002540,亚太科技,5.38,4144.24
4515,300727,润禾材料,22.98,31.06
4516,300582,英飞特,8.8,0.0
4517,300622,博士眼镜,13.19,297.59000000000003
4518,605100,华丰股份,11.72,23.650000000000002
4519,605080,浙江自然,16.6,132.4
4520,603122,合富中国,5.37,0.0
4521,002551,尚荣医疗,2.44,0.0
4522,000767,晋控电力,2.44,0.0
4523,603810,丰山集团,8.76,6.82
4524,300204,舒泰神,5.84,0.0
4525,002085,万丰奥威,14.59,6615.24
4526,300479,神思电子,14.1,0.0
4527,000797,中国武夷,2.43,532.48
4528,002633,申科股份,5.83,0.0
4529,000620,新华联,1.94,0.0
4530,831906,舜宇精工,10.18,0.0
4531,835670,数字人,9.21,0.0
4532,688219,会通股份,8.24,0.0
4533,002605,姚记科技,22.29,506.44999999999993
4534,002483,润邦股份,4.36,649.5500000000001
4535,688004,博汇科技,10.65,0.0
4536,600300,维维股份,2.42,0.0
4537,601766,中国中车,6.77,47989.56999999999
4538,603970,中农立华,17.89,299.91
4539,836961,西磁科技,12.57,0.0
4540,600537,亿晶光电,2.9,
4541,600371,万向德农,7.25,1038.15
4542,601077,渝农商行,4.83,14617.63
4543,600319,亚星化学,3.38,0.0
4544,836149,旭杰科技,5.79,0.0
4545,603565,中谷物流,9.16,16038.999999999996
4546,300562,乐心医疗,8.18,134.92
4547,300862,蓝盾光电,24.49,0.55
4548,688612,威迈斯,28.32,924.9000000000002
4549,300044,赛为智能,3.84,0.0
4550,000546,金圆股份,4.32,0.0
4551,836247,华密新材,13.91,0.0
4552,002878,元隆雅图,12.95,148.23
4553,300092,科新机电,11.03,908.22
4554,000301,东方盛虹,8.15,1226.89
4555,000617,中油资本,5.75,3044.83
4556,300749,顶固集创,5.27,8.76
4557,688108,赛诺医疗,9.57,7139.260000000001
4558,600941,中国移动,98.91,22614.92000000005
4559,605500,森林包装,6.21,0.0
4560,600815,厦工股份,1.91,0.0
4561,300194,福安药业,3.82,45.9
4562,600841,动力新科,3.34,0.0
4563,301100,风光股份,13.35,236.89
4564,000678,襄阳轴承,3.81,0.0
4565,600359,新农开发,5.7,0.0
4566,300813,泰林生物,17.55,43.38
4567,605188,国光连锁,7.11,0.0
4568,300970,华绿生物,11.84,0.0
4569,831087,秋乐种业,6.15,373.42
4570,603648,畅联股份,8.04,0.0
4571,300703,创源股份,8.04,109.60000000000002
4572,002375,亚厦股份,3.31,1603.25
4573,600223,福瑞达,7.56,1377.52
4574,002440,闰土股份,5.67,77.1
4575,605028,世茂能源,14.64,0.0
4576,000926,福星股份,3.3,459.51
4577,603255,鼎际得,28.75,485.51
4578,688588,凌志软件,7.53,321.38000000000005
4579,002495,佳隆股份,1.41,0.0
4580,600861,北京人力,18.31,9588.590000000004
4581,300877,金春股份,10.78,269.36
4582,002378,章源钨业,6.09,407.71999999999997
4583,300778,新城市,9.36,0.0
4584,300121,阳谷华泰,7.95,19.0
4585,600987,航民股份,7.01,874.44
4586,002357,富临运业,5.14,0.0
4587,837023,芭薇股份,10.73,0.0
4588,002980,华盛昌,22.38,0.0
4589,600705,中航产融,2.33,4.0
4590,601366,利群股份,4.65,0.0
4591,002175,东方智造,1.86,0.0
4592,831167,鑫汇科,10.22,0.0
4593,300673,佩蒂股份,13.46,706.75
4594,301052,果麦文化,21.34,117.8
4595,600310,XD广西能,3.71,0.0
4596,300498,温氏股份,20.4,
4597,002207,准油股份,4.17,0.0
4598,688172,燕东微,17.13,21.119999999999997
4599,002678,珠江钢琴,3.7,0.0
4600,300886,华业香料,16.18,0.0
4601,601288,农业银行,4.16,171761.22999999992
4602,301448,开创电气,19.87,0.0
4603,600215,派斯林,7.39,1215.9399999999998
4604,000715,中兴商业,5.08,62.92
4605,002743,富煌钢构,3.69,892.9399999999999
4606,300099,尤洛卡,4.61,0.0
4607,603079,圣达生物,10.14,0.0
4608,301296,新巨丰,7.83,6.0
4609,300949,奥雅股份,30.37,0.0
4610,600966,博汇纸业,5.06,2052.99
4611,603416,信捷电气,32.19,77.41
4612,833030,立方控股,7.35,0.0
4613,300413,芒果超媒,22.03,6141.0999999999985
4614,688627,精智达,51.85,536.63
4615,600272,开开实业,8.71,0.0
4616,600243,青海华鼎,2.75,0.0
4617,600362,江西铜业,23.83,4470.1
4618,000789,万年青,4.58,1480.5700000000002
4619,300393,中来股份,6.4,1457.87
4620,601088,中国神华,43.4,47229.94000000005
4621,002935,天奥电子,15.53,78.8
4622,001212,中旗新材,21.92,0.0
4623,301002,崧盛股份,14.15,14.62
4624,000688,国城矿业,11.41,13.06
4625,605286,同力日升,24.17,0.0
4626,603605,珀莱雅,105.8,2006.8
4627,601900,南方传媒,13.21,2950.2700000000004
4628,601798,蓝科高新,5.01,0.0
4629,873132,泰鹏智能,7.74,0.0
4630,301272,英华特,38.7,107.18
4631,002438,江苏神通,11.83,917.8999999999999
4632,603568,伟明环保,21.82,11731.799999999996
4633,872931,无锡鼎邦,8.18,1.8400000000000012
4634,601128,常熟银行,7.27,37522.33
4635,002817,黄山胶囊,5.45,0.0
4636,688507,索辰科技,78.99,299.08
4637,600854,春兰股份,3.63,518.27
4638,301158,德石股份,12.7,39.940000000000005
4639,603109,神驰机电,13.6,0.0
4640,601668,中国建筑,5.44,227894.23
4641,600162,香江控股,1.36,889.26
4642,001231,农心科技,14.5,0.0
4643,603318,水发燃气,5.89,0.0
4644,603803,瑞斯康达,6.34,0.0
4645,603158,腾龙股份,7.24,619.29
4646,002479,富春环保,3.62,508.21000000000004
4647,300105,龙源技术,6.78,1817.39
4648,300043,星辉娱乐,2.26,2514.26
4649,300275,梅安森,9.94,903.0099999999999
4650,301258,富士莱,26.2,92.64
4651,688776,国光电气,60.92,512.52
4652,301413,安培龙,43.73,262.3400000000001
4653,605122,四方新材,9.9,53.7
4654,300891,惠云钛业,8.1,0.0
4655,300013,*ST新宁,1.8,0.0
4656,002702,海欣食品,3.6,621.0999999999999
4657,002689,远大智能,2.25,158.68
4658,000017,深中华A,6.3,0.0
4659,600971,恒源煤电,12.14,11995.000000000002
4660,603706,东方环宇,14.83,0.0
4661,835985,海泰新能,5.39,0.0
4662,301525,儒竞科技,63.78,105.11
4663,600023,浙能电力,6.73,49060.580000000045
4664,000710,贝瑞基因,7.62,0.0
4665,605298,必得科技,8.51,0.0
4666,838402,硅烷科技,7.61,631.54
4667,300242,佳云科技,1.79,0.0
4668,603999,读者传媒,4.92,866.85
4669,002177,御银股份,3.13,0.0
4670,002442,龙星化工,4.47,21.96
4671,300765,新诺威,29.05,4358.899999999999
4672,002278,神开股份,4.02,0.0
4673,000599,青岛双星,3.57,1964.6499999999999
4674,603615,茶花股份,12.04,0.0
4675,838227,美登科技,19.16,16.79
4676,300359,全通教育,4.01,0.0
4677,300977,深圳瑞捷,13.81,98.81
4678,000798,中水渔业,5.79,0.0
4679,000555,神州信息,11.58,44.730000000000004
4680,002820,桂发祥,7.56,241.56
4681,002614,奥佳华,5.78,15.74
4682,300626,华瑞股份,7.11,0.0
4683,002136,安 纳 达,9.33,0.0
4684,300140,节能环境,6.21,0.0
4685,600960,渤海汽车,2.66,0.0
4686,600811,东方集团,1.33,0.58
4687,002224,三 力 士,3.99,997.62
4688,871694,中裕科技,11.08,104.89
4689,300612,宣亚国际,13.28,11.35
4690,300027,华谊兄弟,1.77,1195.23
4691,603579,荣泰健康,15.92,389.26999999999987
4692,839725,惠丰钻石,10.17,31.31
4693,002574,明牌珠宝,4.42,0.0
4694,002840,华统股份,18.56,17725.88999999999
4695,835184,国源科技,4.86,0.0
4696,002320,海峡股份,5.74,290.93
4697,300785,值得买,17.66,594.19
4698,600814,杭州解百,6.18,0.0
4699,000065,北方国际,11.03,1017.3399999999999
4700,002053,云南能投,12.79,180.57999999999998
4701,600829,人民同泰,5.73,98.66
4702,300519,新光药业,11.0,35.97
4703,300132,青松股份,3.52,1780.6100000000001
4704,300063,天龙集团,3.96,0.0
4705,002572,索菲亚,16.72,9946.57
4706,600727,鲁北化工,6.59,576.08
4707,002420,毅昌科技,4.39,0.0
4708,301526,国际复材,3.95,242.43999999999986
4709,300158,振东制药,3.95,4330.84
4710,300391,长药控股,2.63,0.0
4711,000422,湖北宜化,12.27,63.9
4712,688717,艾罗能源,60.0,200.49999999999994
4713,002799,环球印务,6.13,12.66
4714,300335,迪森股份,3.94,0.0
4715,300950,德固特,15.32,0.0
4716,836720,吉冈精密,7.44,201.54000000000002
4717,688136,科兴制药,17.48,241.20000000000002
4718,834062,科润智控,5.68,514.0
4719,002634,棒杰股份,3.93,
4720,605289,罗曼股份,26.59,2321.0099999999998
4721,603822,嘉澳环保,19.17,430.0
4722,835305,云创数据,9.58,0.0
4723,000960,锡业股份,15.23,6061.690000000001
4724,603701,德宏股份,10.44,1964.73
4725,002769,普路通,5.22,39.010000000000005
4726,002513,蓝丰生化,3.48,0.0
4727,000557,西部创业,3.91,0.0
4728,000516,国际医学,5.21,18454.859999999997
4729,300254,仟源医药,8.24,219.05
4730,002780,三夫户外,9.09,1360.82
4731,002800,天顺股份,14.28,0.0
4732,002921,联诚精密,9.95,0.0
4733,000638,万方发展,3.46,0.0
4734,688371,菲沃泰,10.8,0.0
4735,300798,锦鸡股份,6.48,0.0
4736,002069,獐子岛,2.59,0.0
4737,300987,川网传媒,12.51,8.72
4738,300133,华策影视,6.47,5880.049999999999
4739,001318,阳光乳业,10.35,0.0
4740,301101,明月镜片,22.85,1322.9599999999998
4741,600228,返利科技,5.17,0.0
4742,301212,联盛化学,21.53,0.0
4743,600011,华能国际,9.04,63201.22000000001
4744,688668,鼎通科技,45.62,353.36
4745,003033,征和工业,23.24,346.59999999999997
4746,001322,箭牌家居,8.17,961.24
4747,300518,新迅达,7.73,0.0
4748,688175,高凌信息,15.0,0.0
4749,603610,麒盛科技,10.28,224.64
4750,000785,居然之家,2.57,0.0
4751,600640,国脉文化,10.69,614.71
4752,000637,茂化实华,3.42,0.0
4753,603909,建发合诚,8.54,329.88
4754,002187,广百股份,4.27,340.24
4755,300986,志特新材,6.83,2586.02
4756,600770,综艺股份,2.56,899.8199999999999
4757,600722,金牛化工,3.84,0.0
4758,301027,华蓝集团,6.82,0.0
4759,603331,百达精工,8.95,0.0
4760,600729,重庆百货,25.14,4682.08
4761,838810,春光药装,6.39,0.0
4762,000809,*ST和展,2.13,0.0
4763,600732,爱旭股份,10.22,3189.3100000000004
4764,002307,北新路桥,2.98,1062.54
4765,601011,宝泰隆,1.7,963.43
4766,300824,北鼎股份,7.65,636.45
4767,300642,透景生命,11.9,0.91
4768,688581,安杰思,79.43,154.39000000000001
4769,600784,鲁银投资,4.67,0.0
4770,873833,美心翼申,7.64,0.0
4771,600326,西藏天路,3.82,0.0
4772,300927,江天化学,15.28,142.76
4773,301300,远翔新材,21.22,0.0
4774,003027,同兴环保,12.73,0.0
4775,300055,万邦达,4.24,0.02
4776,002615,哈尔斯,6.36,1077.3100000000002
4777,000590,启迪药业,5.51,14.16
4778,603716,塞力医疗,5.93,0.0
4779,002129,TCL中环,9.74,26146.440000000006
4780,002927,泰永长征,12.28,62.92
4781,300658,延江股份,4.23,0.0
4782,301162,国能日新,48.56,579.3599999999999
4783,603856,东宏股份,10.13,6.0
4784,600792,云煤能源,3.37,772.3100000000001
4785,300963,中洲特材,10.1,0.0
4786,600246,万通发展,9.67,0.0
4787,600515,海南机场,3.36,18114.230000000003
4788,600127,金健米业,6.3,0.0
4789,002798,帝欧家居,3.36,0.0
4790,601949,中国出版,6.29,2793.8300000000004
4791,001300,三柏硕,12.15,0.0
4792,600617,国新能源,3.77,0.0
4793,688283,坤恒顺维,38.91,636.5100000000001
4794,002084,海鸥住工,2.51,350.0
4795,000838,财信发展,2.51,0.0
4796,600638,新黄浦,4.18,0.0
4797,603192,汇得科技,13.79,115.38999999999999
4798,000547,航天发展,6.25,2566.8599999999997
4799,300399,天利科技,8.33,71.18
4800,301596,瑞迪智驱,92.46,0.0
4801,300758,七彩化学,11.24,24.72
4802,600082,海泰发展,2.08,0.0
4803,833751,惠同新材,7.89,0.0
4804,688563,航材股份,55.56,3443.28
4805,000089,深圳机场,6.62,1824.79
4806,300118,东方日升,12.81,9971.500000000002
4807,300654,世纪天鸿,8.67,371.78
4808,002524,光正眼科,3.3,0.0
4809,688067,爱威科技,14.02,0.0
4810,603980,吉华集团,3.71,0.0
4811,873305,九菱科技,8.65,0.0
4812,603280,南方路机,20.99,0.0
4813,000983,山西焦煤,10.7,21883.129999999994
4814,000708,中信特钢,13.99,8308.809999999996
4815,601212,白银有色,2.88,1297.66
4816,600807,济南高新,2.88,0.0
4817,300405,科隆股份,3.7,0.0
4818,002731,萃华珠宝,8.63,0.97
4819,605166,聚合顺,10.68,1900.5900000000001
4820,836422,润普食品,4.92,0.0
4821,600800,渤海化学,2.05,0.0
4822,300819,聚杰微纤,12.3,106.53
4823,300271,华宇软件,4.92,0.0
4824,000157,中联重科,7.79,15111.610000000013
4825,001269,欧晶科技,31.55,57.14999999999999
4826,688105,诺唯赞,20.86,334.76
4827,300195,长荣股份,4.09,157.77
4828,688143,长盈通,23.31,732.8099999999998
4829,601999,出版传媒,5.31,0.0
4830,688622,禾信仪器,16.33,0.0
4831,603321,梅轮电梯,6.94,0.0
4832,301148,嘉戎技术,16.32,0.0
4833,001259,利仁科技,20.39,208.85000000000002
4834,300803,指南针,42.39,968.7299999999999
4835,873527,夜光明,6.52,0.0
4836,002865,钧达股份,47.23,1582.2200000000003
4837,000985,大庆华科,12.62,0.0
4838,002599,盛通股份,5.29,402.0200000000001
4839,834475,三友科技,6.51,0.0
4840,002565,顺灏股份,2.44,0.0
4841,000722,湖南发展,9.76,4.17
4842,002274,华昌化工,7.72,299.23
4843,300412,迦南科技,2.84,184.98
4844,002016,世荣兆业,6.08,0.0
4845,838971,天马新材,9.32,209.67000000000002
4846,688443,智翔金泰-U,30.79,4923.49
4847,000968,蓝焰控股,6.48,1266.6000000000001
4848,600336,XD澳柯玛,4.45,0.0
4849,002696,百洋股份,4.04,0.0
4850,301000,肇民科技,19.39,266.18
4851,300616,尚品宅配,11.31,439.70000000000005
4852,603333,尚纬股份,3.23,0.0
4853,600455,博通股份,14.93,0.0
4854,600674,川投能源,18.15,31377.16999999999
4855,600880,博瑞传播,4.03,515.5
4856,603616,韩建河山,2.82,0.0
4857,002765,蓝黛科技,4.83,0.0
4858,603258,电魂网络,16.9,3.9
4859,301197,工大科雅,12.07,0.0
4860,300164,通源石油,3.62,0.0
4861,001255,博菲电气,22.11,18.58
4862,002415,海康威视,32.13,74244.2699999999
4863,601218,吉鑫科技,2.81,0.0
4864,872953,国子软件,11.64,0.0
4865,603697,有友食品,6.02,207.41
4866,603721,中广天择,23.27,364.43
4867,300540,蜀道装备,21.66,169.58
4868,300967,晓鸣股份,9.62,269.87
4869,002738,中矿资源,28.86,10602.759999999993
4870,000702,正虹科技,4.81,0.0
4871,002667,威领股份,5.21,0.0
4872,600889,南京化纤,4.8,0.0
